State,year_month,pdsi
MA,2003-07,1.37
MA,2003-08,1.81
MA,2003-09,2.13
MA,2003-10,2.96
MA,2003-11,2.27
MA,2003-12,2.73
MA,2004-01,-0.79
MA,2004-02,-1.37
MA,2004-03,-1.83
MA,2004-04,1.27
MA,2004-05,-0.11
MA,2004-06,-0.59
MA,2004-07,0.14
MA,2004-08,0.72
MA,2004-09,1.84
MA,2004-10,1.37
MA,2004-11,1.16
MA,2004-12,1.3
MA,2005-01,1.66
MA,2005-02,1.27
MA,2005-03,1.63
MA,2005-04,1.7
MA,2005-05,2.01
MA,2005-06,-0.58
MA,2005-07,-0.77
MA,2005-08,-1.21
MA,2005-09,-1.7
MA,2005-10,3.54
MA,2005-11,3.52
MA,2005-12,3.2
MA,2006-01,3.57
MA,2006-02,2.83
MA,2006-03,1.3
MA,2006-04,0.65
MA,2006-05,2.19
MA,2006-06,4.01
MA,2006-07,3.49
MA,2006-08,3.35
MA,2006-09,2.73
MA,2006-10,3.25
MA,2006-11,3.3
MA,2006-12,2.34
MA,2007-01,1.98
MA,2007-02,1.28
MA,2007-03,1.66
MA,2007-04,3.04
MA,2007-05,-0.29
MA,2007-06,-0.52
MA,2007-07,-0.07
MA,2007-08,-0.94
MA,2007-09,-1.47
MA,2007-10,-1.72
MA,2007-11,-1.94
MA,2007-12,0.46
MA,2008-01,0.0
MA,2008-02,2.4
MA,2008-03,2.78
MA,2008-04,2.35
MA,2008-05,1.63
MA,2008-06,1.6
MA,2008-07,2.71
MA,2008-08,2.67
MA,2008-09,3.94
MA,2008-10,3.52
MA,2008-11,3.13
MA,2008-12,3.99
MA,2009-01,3.62
MA,2009-02,2.59
MA,2009-03,1.98
MA,2009-04,1.72
MA,2009-05,1.51
MA,2009-06,2.13
MA,2009-07,4.12
MA,2009-08,4.15
MA,2009-09,3.38
MA,2009-10,4.08
MA,2009-11,3.28
MA,2009-12,3.34
MA,2010-01,2.88
MA,2010-02,3.14
MA,2010-03,5.07
MA,2010-04,-1.2
MA,2010-05,-1.61
MA,2010-06,-1.78
MA,2010-07,-2.17
MA,2010-08,-2.23
MA,2010-09,-2.72
MA,2010-10,0.8
MA,2010-11,0.64
MA,2010-12,0.68
MA,2011-01,0.56
MA,2011-02,0.94
MA,2011-03,0.82
MA,2011-04,1.18
MA,2011-05,0.91
MA,2011-06,1.44
MA,2011-07,0.84
MA,2011-08,2.74
MA,2011-09,3.64
MA,2011-10,4.74
MA,2011-11,-0.21
MA,2011-12,-0.03
MA,2012-01,-0.19
MA,2012-02,-1.2
MA,2012-03,-2.26
MA,2012-04,-2.61
MA,2012-05,-2.19
MA,2012-06,-1.83
MA,2012-07,-2.05
MA,2012-08,-1.68
MA,2012-09,-1.08
MA,2012-10,-0.58
MA,2012-11,-1.46
MA,2012-12,-0.76
MA,2013-01,-1.33
MA,2013-02,-0.72
MA,2013-03,-0.95
MA,2013-04,-1.59
MA,2013-05,0.4
MA,2013-06,2.41
MA,2013-07,0.01
MA,2013-08,-0.02
MA,2013-09,-0.13
MA,2013-10,-0.93
MA,2013-11,-1.16
MA,2013-12,0.11
MA,2014-01,0.01
MA,2014-02,0.44
MA,2014-03,0.72
MA,2014-04,0.58
MA,2014-05,0.45
MA,2014-06,0.04
MA,2014-07,1.15
MA,2014-08,-0.08
MA,2014-09,-0.83
MA,2014-10,0.77
MA,2014-11,1.0
MA,2014-12,1.5
MA,2015-01,1.48
MA,2015-02,-0.11
MA,2015-03,-0.41
MA,2015-04,-0.94
MA,2015-05,-2.1
MA,2015-06,-1.02
MA,2015-07,-1.07
MA,2015-08,-1.38
MA,2015-09,-1.37
MA,2015-10,-1.19
MA,2015-11,-1.81
MA,2015-12,-1.49
MD,1992-01,-4.0
MD,1992-02,-3.75
MD,1992-03,-3.03
MD,1992-04,-3.19
MD,1992-05,-2.75
MD,1992-06,-2.7
MD,1992-07,0.46
MD,1992-08,0.55
MD,1992-09,1.09
MD,1992-10,0.7
MD,1992-11,1.06
MD,1992-12,1.52
MD,1993-01,1.13
MD,1993-02,0.92
MD,1993-03,2.39
MD,1993-04,2.89
MD,1993-05,-0.46
MD,1993-06,-0.69
MD,1993-07,-1.65
MD,1993-08,-2.04
MD,1993-09,0.13
MD,1993-10,0.05
MD,1993-11,0.17
MD,1993-12,0.67
MD,1994-01,1.13
MD,1994-02,1.74
MD,1994-03,3.39
MD,1994-04,-0.58
MD,1994-05,-0.64
MD,1994-06,-1.18
MD,1994-07,-0.83
MD,1994-08,-0.42
MD,1994-09,-0.4
MD,1994-10,-1.1
MD,1994-11,-1.38
MD,1994-12,-1.91
MD,1995-01,-1.54
MD,1995-02,-1.77
MD,1995-03,-2.4
MD,1995-04,-2.62
MD,1995-05,-2.13
MD,1995-06,-1.9
MD,1995-07,-2.07
MD,1995-08,-2.93
MD,1995-09,-2.96
MD,1995-10,0.88
MD,1995-11,1.49
MD,1995-12,1.18
MD,1996-01,2.11
MD,1996-02,1.75
MD,1996-03,1.77
MD,1996-04,1.65
MD,1996-05,2.21
MD,1996-06,2.65
MD,1996-07,3.86
MD,1996-08,3.6
MD,1996-09,4.42
MD,1996-10,4.7
MD,1996-11,4.64
MD,1996-12,5.4
MD,1997-01,-0.34
MD,1997-02,-0.56
MD,1997-03,-0.06
MD,1997-04,-0.3
MD,1997-05,-0.67
MD,1997-06,-0.8
MD,1997-07,-1.25
MD,1997-08,-1.38
MD,1997-09,-1.68
MD,1997-10,-1.85
MD,1997-11,0.89
MD,1997-12,0.59
MD,1998-01,1.61
MD,1998-02,2.64
MD,1998-03,3.01
MD,1998-04,2.76
MD,1998-05,2.61
MD,1998-06,2.89
MD,1998-07,-0.6
MD,1998-08,-1.34
MD,1998-09,-2.17
MD,1998-10,-2.74
MD,1998-11,-3.85
MD,1998-12,-4.72
MD,1999-01,-3.83
MD,1999-02,-3.64
MD,1999-03,-2.97
MD,1999-04,-2.89
MD,1999-05,-3.52
MD,1999-06,-3.91
MD,1999-07,-4.56
MD,1999-08,-4.4
MD,1999-09,2.18
MD,1999-10,2.19
MD,1999-11,1.67
MD,1999-12,1.33
MD,2000-01,1.19
MD,2000-02,0.71
MD,2000-03,0.89
MD,2000-04,1.13
MD,2000-05,0.63
MD,2000-06,1.0
MD,2000-07,1.99
MD,2000-08,1.97
MD,2000-09,2.61
MD,2000-10,-0.95
MD,2000-11,-1.19
MD,2000-12,-1.09
MD,2001-01,-1.14
MD,2001-02,-1.4
MD,2001-03,-0.7
MD,2001-04,-1.29
MD,2001-05,0.16
MD,2001-06,0.47
MD,2001-07,0.79
MD,2001-08,0.75
MD,2001-09,-0.3
MD,2001-10,-1.2
MD,2001-11,-2.34
MD,2001-12,-3.26
MD,2002-01,-3.71
MD,2002-02,-4.58
MD,2002-03,-4.04
MD,2002-04,-3.72
MD,2002-05,-3.56
MD,2002-06,-3.63
MD,2002-07,-4.03
MD,2002-08,-4.46
MD,2002-09,-4.16
MD,2002-10,0.98
MD,2002-11,1.52
MD,2002-12,1.91
MD,2003-01,1.34
MD,2003-02,2.61
MD,2003-03,2.41
MD,2003-04,2.01
MD,2003-05,2.87
MD,2003-06,3.93
MD,2003-07,4.11
MD,2003-08,4.04
MD,2003-09,5.29
MD,2003-10,5.41
MD,2003-11,5.54
MD,2003-12,5.72
MD,2004-01,4.76
MD,2004-02,4.09
MD,2004-03,3.07
MD,2004-04,3.45
MD,2004-05,2.71
MD,2004-06,2.7
MD,2004-07,3.17
MD,2004-08,3.38
MD,2004-09,3.75
MD,2004-10,3.0
MD,2004-11,3.35
MD,2004-12,2.96
MD,2005-01,2.94
MD,2005-02,-0.45
MD,2005-03,0.4
MD,2005-04,0.31
MD,2005-05,0.37
MD,2005-06,0.03
MD,2005-07,0.43
MD,2005-08,-0.55
MD,2005-09,-1.8
MD,2005-10,1.48
MD,2005-11,1.46
MD,2005-12,1.48
MD,2006-01,0.0
MD,2006-02,-0.56
MD,2006-03,-1.9
MD,2006-04,-2.04
MD,2006-05,-2.43
MD,2006-06,2.15
MD,2006-07,-0.17
MD,2006-08,-1.29
MD,2006-09,1.12
MD,2006-10,1.88
MD,2006-11,2.65
MD,2006-12,-0.53
MD,2007-01,-0.65
MD,2007-02,-0.75
MD,2007-03,-0.8
MD,2007-04,-0.24
MD,2007-05,-1.27
MD,2007-06,-1.71
MD,2007-07,-2.4
MD,2007-08,-2.68
MD,2007-09,-3.52
MD,2007-10,-3.17
MD,2007-11,-3.71
MD,2007-12,-3.34
MD,2008-01,-3.68
MD,2008-02,-3.05
MD,2008-03,-3.12
MD,2008-04,-2.44
MD,2008-05,-1.04
MD,2008-06,-0.72
MD,2008-07,-0.55
MD,2008-08,-1.22
MD,2008-09,-0.81
MD,2008-10,-1.4
MD,2008-11,-1.45
MD,2008-12,-0.81
MD,2009-01,-1.0
MD,2009-02,-2.02
MD,2009-03,-2.38
MD,2009-04,0.39
MD,2009-05,1.01
MD,2009-06,1.61
MD,2009-07,1.25
MD,2009-08,1.62
MD,2009-09,1.63
MD,2009-10,2.57
MD,2009-11,2.96
MD,2009-12,4.21
MD,2010-01,3.62
MD,2010-02,3.55
MD,2010-03,3.5
MD,2010-04,-0.9
MD,2010-05,-1.38
MD,2010-06,-2.22
MD,2010-07,-2.67
MD,2010-08,-2.78
MD,2010-09,-2.24
MD,2010-10,-1.55
MD,2010-11,-1.75
MD,2010-12,-1.8
MD,2011-01,-1.94
MD,2011-02,-2.07
MD,2011-03,-1.38
MD,2011-04,-0.91
MD,2011-05,-1.27
MD,2011-06,-1.76
MD,2011-07,-2.36
MD,2011-08,1.25
MD,2011-09,2.75
MD,2011-10,2.87
MD,2011-11,2.83
MD,2011-12,2.68
MD,2012-01,-0.46
MD,2012-02,-0.91
MD,2012-03,-1.85
MD,2012-04,-2.14
MD,2012-05,-2.29
MD,2012-06,-2.38
MD,2012-07,-2.67
MD,2012-08,-2.48
MD,2012-09,-2.36
MD,2012-10,1.65
MD,2012-11,-0.55
MD,2012-12,-0.28
MD,2013-01,-0.19
MD,2013-02,-0.46
MD,2013-03,-0.5
MD,2013-04,-0.7
MD,2013-05,-0.93
MD,2013-06,1.41
MD,2013-07,1.52
MD,2013-08,1.5
MD,2013-09,0.76
MD,2013-10,1.27
MD,2013-11,1.25
MD,2013-12,1.9
MD,2014-01,1.49
MD,2014-02,1.97
MD,2014-03,1.92
MD,2014-04,2.31
MD,2014-05,2.43
MD,2014-06,-0.07
MD,2014-07,-0.09
MD,2014-08,-0.16
MD,2014-09,-0.53
MD,2014-10,-0.59
MD,2014-11,-0.62
MD,2014-12,-0.44
MD,2015-01,-0.13
MD,2015-02,-0.45
MD,2015-03,-0.09
MD,2015-04,-0.08
MD,2015-05,-0.88
MD,2015-06,2.02
MD,2015-07,0.02
MD,2015-08,-0.51
MD,2015-09,-0.56
MD,2015-10,-0.37
MD,2015-11,-0.73
MD,2015-12,0.2
ME,1992-01,-0.34
ME,1992-02,-0.22
ME,1992-03,0.0
ME,1992-04,-0.51
ME,1992-05,-1.49
ME,1992-06,0.11
ME,1992-07,0.57
ME,1992-08,0.62
ME,1992-09,-0.42
ME,1992-10,-0.37
ME,1992-11,-0.62
ME,1992-12,-1.38
ME,1993-01,-1.65
ME,1993-02,0.21
ME,1993-03,0.2
ME,1993-04,1.17
ME,1993-05,-0.52
ME,1993-06,-0.25
ME,1993-07,-0.73
ME,1993-08,-1.3
ME,1993-09,0.15
ME,1993-10,0.51
ME,1993-11,0.49
ME,1993-12,1.03
ME,1994-01,1.6
ME,1994-02,0.69
ME,1994-03,1.09
ME,1994-04,1.35
ME,1994-05,1.66
ME,1994-06,-0.05
ME,1994-07,-0.17
ME,1994-08,-0.56
ME,1994-09,-0.24
ME,1994-10,-1.12
ME,1994-11,-1.24
ME,1994-12,-1.51
ME,1995-01,-0.77
ME,1995-02,-0.8
ME,1995-03,-1.03
ME,1995-04,-1.32
ME,1995-05,-0.95
ME,1995-06,-1.59
ME,1995-07,-1.59
ME,1995-08,-2.43
ME,1995-09,-2.8
ME,1995-10,0.7
ME,1995-11,1.76
ME,1995-12,1.36
ME,1996-01,1.97
ME,1996-02,2.25
ME,1996-03,1.53
ME,1996-04,2.14
ME,1996-05,2.63
ME,1996-06,2.64
ME,1996-07,4.42
ME,1996-08,3.19
ME,1996-09,3.44
ME,1996-10,3.52
ME,1996-11,2.36
ME,1996-12,3.11
ME,1997-01,3.24
ME,1997-02,2.8
ME,1997-03,2.56
ME,1997-04,2.14
ME,1997-05,2.41
ME,1997-06,-0.2
ME,1997-07,-0.31
ME,1997-08,0.45
ME,1997-09,-0.21
ME,1997-10,-1.04
ME,1997-11,-1.09
ME,1997-12,-1.36
ME,1998-01,1.02
ME,1998-02,1.32
ME,1998-03,1.6
ME,1998-04,1.11
ME,1998-05,0.56
ME,1998-06,1.96
ME,1998-07,1.91
ME,1998-08,-0.34
ME,1998-09,-0.78
ME,1998-10,-0.29
ME,1998-11,-0.86
ME,1998-12,-1.51
ME,1999-01,1.04
ME,1999-02,0.62
ME,1999-03,1.68
ME,1999-04,-1.38
ME,1999-05,-1.72
ME,1999-06,-2.07
ME,1999-07,-2.41
ME,1999-08,-2.56
ME,1999-09,1.91
ME,1999-10,2.34
ME,1999-11,1.71
ME,1999-12,1.25
ME,2000-01,1.32
ME,2000-02,1.35
ME,2000-03,1.38
ME,2000-04,2.4
ME,2000-05,2.7
ME,2000-06,-0.43
ME,2000-07,-0.07
ME,2000-08,-0.45
ME,2000-09,-1.09
ME,2000-10,-1.31
ME,2000-11,-1.87
ME,2000-12,-1.36
ME,2001-01,-2.08
ME,2001-02,-1.93
ME,2001-03,-1.47
ME,2001-04,-2.48
ME,2001-05,-3.01
ME,2001-06,-3.02
ME,2001-07,-2.73
ME,2001-08,-3.62
ME,2001-09,-3.64
ME,2001-10,-4.37
ME,2001-11,-5.39
ME,2001-12,-5.78
ME,2002-01,-5.43
ME,2002-02,-4.63
ME,2002-03,-3.99
ME,2002-04,-3.13
ME,2002-05,-2.73
ME,2002-06,-2.09
ME,2002-07,-1.69
ME,2002-08,-2.77
ME,2002-09,-2.66
ME,2002-10,-2.72
ME,2002-11,-2.46
ME,2002-12,-2.45
ME,2003-01,-3.06
ME,2003-02,-2.83
ME,2003-03,-2.37
ME,2003-04,-2.67
ME,2003-05,-2.33
ME,2003-06,-2.32
ME,2003-07,-2.22
ME,2003-08,-2.16
ME,2003-09,-0.01
ME,2003-10,1.7
ME,2003-11,1.61
ME,2003-12,2.59
ME,2004-01,-1.02
ME,2004-02,-1.64
ME,2004-03,-2.27
ME,2004-04,-2.08
ME,2004-05,-1.79
ME,2004-06,-1.87
ME,2004-07,0.53
ME,2004-08,1.83
ME,2004-09,-0.21
ME,2004-10,-0.52
ME,2004-11,-0.38
ME,2004-12,-0.04
ME,2005-01,-0.43
ME,2005-02,-0.53
ME,2005-03,0.55
ME,2005-04,2.32
ME,2005-05,3.27
ME,2005-06,2.68
ME,2005-07,2.42
ME,2005-08,2.47
ME,2005-09,2.52
ME,2005-10,5.4
ME,2005-11,5.75
ME,2005-12,5.86
ME,2006-01,5.77
ME,2006-02,5.01
ME,2006-03,3.49
ME,2006-04,2.38
ME,2006-05,3.03
ME,2006-06,4.33
ME,2006-07,4.65
ME,2006-08,4.52
ME,2006-09,3.93
ME,2006-10,5.43
ME,2006-11,5.07
ME,2006-12,4.23
ME,2007-01,3.54
ME,2007-02,2.77
ME,2007-03,2.97
ME,2007-04,4.34
ME,2007-05,3.76
ME,2007-06,3.04
ME,2007-07,2.67
ME,2007-08,2.64
ME,2007-09,1.67
ME,2007-10,1.62
ME,2007-11,2.77
ME,2007-12,2.74
ME,2008-01,2.34
ME,2008-02,3.45
ME,2008-03,3.82
ME,2008-04,3.68
ME,2008-05,2.58
ME,2008-06,3.28
ME,2008-07,3.5
ME,2008-08,4.14
ME,2008-09,5.0
ME,2008-10,4.89
ME,2008-11,4.9
ME,2008-12,5.11
ME,2009-01,4.3
ME,2009-02,3.77
ME,2009-03,3.01
ME,2009-04,2.79
ME,2009-05,2.74
ME,2009-06,4.0
ME,2009-07,5.29
ME,2009-08,4.96
ME,2009-09,3.78
ME,2009-10,4.3
ME,2009-11,3.98
ME,2009-12,3.85
ME,2010-01,3.4
ME,2010-02,2.98
ME,2010-03,3.48
ME,2010-04,-0.68
ME,2010-05,-1.39
ME,2010-06,-0.59
ME,2010-07,-1.08
ME,2010-08,-1.66
ME,2010-09,0.44
ME,2010-10,1.32
ME,2010-11,1.65
ME,2010-12,2.62
ME,2011-01,1.75
ME,2011-02,1.65
ME,2011-03,2.36
ME,2011-04,2.79
ME,2011-05,3.29
ME,2011-06,3.15
ME,2011-07,2.77
ME,2011-08,4.27
ME,2011-09,4.01
ME,2011-10,4.23
ME,2011-11,-0.89
ME,2011-12,-0.87
ME,2012-01,-0.82
ME,2012-02,-1.29
ME,2012-03,-1.93
ME,2012-04,0.16
ME,2012-05,0.49
ME,2012-06,2.32
ME,2012-07,1.13
ME,2012-08,1.05
ME,2012-09,1.35
ME,2012-10,2.36
ME,2012-11,-1.16
ME,2012-12,-0.42
ME,2013-01,-1.19
ME,2013-02,-0.94
ME,2013-03,-1.21
ME,2013-04,-1.82
ME,2013-05,0.84
ME,2013-06,2.11
ME,2013-07,2.41
ME,2013-08,2.75
ME,2013-09,3.44
ME,2013-10,2.39
ME,2013-11,2.23
ME,2013-12,2.04
ME,2014-01,1.94
ME,2014-02,1.76
ME,2014-03,1.89
ME,2014-04,1.72
ME,2014-05,1.72
ME,2014-06,1.91
ME,2014-07,3.16
ME,2014-08,2.83
ME,2014-09,1.68
ME,2014-10,2.3
ME,2014-11,1.9
ME,2014-12,2.74
ME,2015-01,0.0
ME,2015-02,-0.57
ME,2015-03,-1.22
ME,2015-04,-1.19
ME,2015-05,-1.61
ME,2015-06,1.06
ME,2015-07,1.0
ME,2015-08,0.96
ME,2015-09,1.1
ME,2015-10,1.63
ME,2015-11,0.62
ME,2015-12,1.26
MI,1992-01,1.71
MI,1992-02,1.47
MI,1992-03,1.33
MI,1992-04,1.64
MI,1992-05,-1.02
MI,1992-06,-1.47
MI,1992-07,1.37
MI,1992-08,1.38
MI,1992-09,1.99
MI,1992-10,2.1
MI,1992-11,3.55
MI,1992-12,3.5
MI,1993-01,3.65
MI,1993-02,2.76
MI,1993-03,1.84
MI,1993-04,2.56
MI,1993-05,2.15
MI,1993-06,2.9
MI,1993-07,2.66
MI,1993-08,2.78
MI,1993-09,3.24
MI,1993-10,3.47
MI,1993-11,3.37
MI,1993-12,2.58
MI,1994-01,2.54
MI,1994-02,2.07
MI,1994-03,1.49
MI,1994-04,1.48
MI,1994-05,0.77
MI,1994-06,1.04
MI,1994-07,2.18
MI,1994-08,3.27
MI,1994-09,-0.27
MI,1994-10,-0.37
MI,1994-11,0.52
MI,1994-12,-0.51
MI,1995-01,-0.17
MI,1995-02,-0.57
MI,1995-03,-0.84
MI,1995-04,-0.17
MI,1995-05,-0.27
MI,1995-06,-1.16
MI,1995-07,-1.0
MI,1995-08,-0.83
MI,1995-09,-1.37
MI,1995-10,0.39
MI,1995-11,0.97
MI,1995-12,0.82
MI,1996-01,1.03
MI,1996-02,0.04
MI,1996-03,-0.43
MI,1996-04,0.82
MI,1996-05,0.76
MI,1996-06,1.6
MI,1996-07,2.17
MI,1996-08,1.51
MI,1996-09,1.54
MI,1996-10,1.81
MI,1996-11,1.74
MI,1996-12,2.33
MI,1997-01,3.0
MI,1997-02,3.55
MI,1997-03,3.3
MI,1997-04,-0.79
MI,1997-05,0.83
MI,1997-06,-0.66
MI,1997-07,-0.67
MI,1997-08,-0.14
MI,1997-09,-0.23
MI,1997-10,-0.58
MI,1997-11,-1.24
MI,1997-12,-1.93
MI,1998-01,0.73
MI,1998-02,0.52
MI,1998-03,1.67
MI,1998-04,-0.47
MI,1998-05,-1.45
MI,1998-06,-1.66
MI,1998-07,-2.41
MI,1998-08,-2.65
MI,1998-09,-3.4
MI,1998-10,-3.53
MI,1998-11,-4.27
MI,1998-12,-4.78
MI,1999-01,-3.52
MI,1999-02,-3.19
MI,1999-03,-3.66
MI,1999-04,-3.12
MI,1999-05,-3.04
MI,1999-06,-2.59
MI,1999-07,-1.15
MI,1999-08,-1.26
MI,1999-09,-1.55
MI,1999-10,-1.78
MI,1999-11,-2.98
MI,1999-12,-3.21
MI,2000-01,-2.97
MI,2000-02,-2.73
MI,2000-03,-3.17
MI,2000-04,-2.98
MI,2000-05,0.73
MI,2000-06,1.09
MI,2000-07,1.59
MI,2000-08,1.38
MI,2000-09,1.63
MI,2000-10,0.98
MI,2000-11,0.9
MI,2000-12,1.28
MI,2001-01,0.81
MI,2001-02,1.55
MI,2001-03,-0.88
MI,2001-04,0.03
MI,2001-05,0.75
MI,2001-06,-0.12
MI,2001-07,-0.6
MI,2001-08,-0.8
MI,2001-09,0.37
MI,2001-10,1.81
MI,2001-11,1.67
MI,2001-12,1.61
MI,2002-01,1.03
MI,2002-02,1.38
MI,2002-03,1.66
MI,2002-04,2.01
MI,2002-05,2.55
MI,2002-06,-0.33
MI,2002-07,-0.33
MI,2002-08,-0.33
MI,2002-09,-1.4
MI,2002-10,-1.16
MI,2002-11,-1.81
MI,2002-12,-2.46
MI,2003-01,-2.86
MI,2003-02,-2.88
MI,2003-03,-2.6
MI,2003-04,-2.15
MI,2003-05,-1.31
MI,2003-06,-1.75
MI,2003-07,-1.32
MI,2003-08,-1.72
MI,2003-09,-1.76
MI,2003-10,-1.88
MI,2003-11,0.71
MI,2003-12,0.73
MI,2004-01,0.87
MI,2004-02,0.56
MI,2004-03,1.16
MI,2004-04,-0.49
MI,2004-05,2.09
MI,2004-06,1.94
MI,2004-07,2.21
MI,2004-08,2.21
MI,2004-09,-1.52
MI,2004-10,0.27
MI,2004-11,0.14
MI,2004-12,0.84
MI,2005-01,1.59
MI,2005-02,1.64
MI,2005-03,-0.54
MI,2005-04,-1.58
MI,2005-05,-2.03
MI,2005-06,-2.53
MI,2005-07,-2.21
MI,2005-08,-2.72
MI,2005-09,-2.86
MI,2005-10,-3.53
MI,2005-11,-3.23
MI,2005-12,-3.17
MI,2006-01,0.89
MI,2006-02,1.02
MI,2006-03,1.04
MI,2006-04,0.22
MI,2006-05,0.96
MI,2006-06,0.26
MI,2006-07,0.56
MI,2006-08,0.3
MI,2006-09,0.22
MI,2006-10,1.08
MI,2006-11,1.05
MI,2006-12,1.61
MI,2007-01,1.77
MI,2007-02,-0.39
MI,2007-03,0.18
MI,2007-04,0.44
MI,2007-05,-0.72
MI,2007-06,-1.33
MI,2007-07,-2.05
MI,2007-08,-1.73
MI,2007-09,-2.27
MI,2007-10,-2.15
MI,2007-11,-2.95
MI,2007-12,-2.82
MI,2008-01,1.02
MI,2008-02,1.69
MI,2008-03,1.18
MI,2008-04,1.25
MI,2008-05,0.92
MI,2008-06,1.54
MI,2008-07,2.07
MI,2008-08,1.07
MI,2008-09,1.81
MI,2008-10,1.63
MI,2008-11,1.49
MI,2008-12,2.87
MI,2009-01,2.3
MI,2009-02,2.72
MI,2009-03,2.67
MI,2009-04,3.17
MI,2009-05,2.8
MI,2009-06,2.69
MI,2009-07,2.4
MI,2009-08,3.11
MI,2009-09,1.9
MI,2009-10,3.17
MI,2009-11,-0.61
MI,2009-12,-0.2
MI,2010-01,-0.71
MI,2010-02,-0.98
MI,2010-03,-2.12
MI,2010-04,-2.74
MI,2010-05,-0.05
MI,2010-06,1.42
MI,2010-07,2.09
MI,2010-08,1.3
MI,2010-09,1.98
MI,2010-10,-0.21
MI,2010-11,-0.41
MI,2010-12,-0.59
MI,2011-01,-0.73
MI,2011-02,0.02
MI,2011-03,0.18
MI,2011-04,1.96
MI,2011-05,2.38
MI,2011-06,2.27
MI,2011-07,2.0
MI,2011-08,1.56
MI,2011-09,1.46
MI,2011-10,1.53
MI,2011-11,1.54
MI,2011-12,1.44
MI,2012-01,1.64
MI,2012-02,-0.14
MI,2012-03,-0.62
MI,2012-04,-1.13
MI,2012-05,-1.42
MI,2012-06,-1.69
MI,2012-07,-1.55
MI,2012-08,-1.93
MI,2012-09,-2.36
MI,2012-10,-1.36
MI,2012-11,-2.11
MI,2012-12,0.11
MI,2013-01,1.2
MI,2013-02,1.64
MI,2013-03,1.05
MI,2013-04,3.1
MI,2013-05,2.9
MI,2013-06,2.79
MI,2013-07,3.01
MI,2013-08,2.63
MI,2013-09,1.48
MI,2013-10,1.73
MI,2013-11,2.39
MI,2013-12,2.4
MI,2014-01,2.5
MI,2014-02,2.3
MI,2014-03,1.65
MI,2014-04,2.32
MI,2014-05,2.31
MI,2014-06,2.25
MI,2014-07,2.68
MI,2014-08,2.76
MI,2014-09,2.86
MI,2014-10,3.58
MI,2014-11,4.43
MI,2014-12,-0.01
MI,2015-01,-0.31
MI,2015-02,-0.67
MI,2015-03,-1.36
MI,2015-04,-1.39
MI,2015-05,-0.85
MI,2015-06,-0.27
MI,2015-07,-0.32
MI,2015-08,-0.23
MI,2015-09,-0.85
MI,2015-10,-1.05
MI,2015-11,-1.25
MI,2015-12,0.87
MN,1992-01,3.06
MN,1992-02,2.92
MN,1992-03,2.79
MN,1992-04,2.58
MN,1992-05,1.51
MN,1992-06,1.35
MN,1992-07,1.93
MN,1992-08,2.49
MN,1992-09,2.54
MN,1992-10,2.16
MN,1992-11,2.46
MN,1992-12,2.69
MN,1993-01,2.82
MN,1993-02,2.42
MN,1993-03,2.09
MN,1993-04,2.19
MN,1993-05,2.79
MN,1993-06,3.76
MN,1993-07,5.25
MN,1993-08,5.75
MN,1993-09,5.37
MN,1993-10,4.75
MN,1993-11,4.98
MN,1993-12,4.7
MN,1994-01,4.63
MN,1994-02,4.26
MN,1994-03,3.5
MN,1994-04,3.88
MN,1994-05,2.65
MN,1994-06,2.64
MN,1994-07,3.03
MN,1994-08,3.01
MN,1994-09,2.96
MN,1994-10,3.14
MN,1994-11,3.19
MN,1994-12,2.81
MN,1995-01,2.7
MN,1995-02,2.48
MN,1995-03,3.01
MN,1995-04,2.96
MN,1995-05,2.68
MN,1995-06,1.21
MN,1995-07,2.14
MN,1995-08,2.41
MN,1995-09,2.4
MN,1995-10,3.33
MN,1995-11,3.34
MN,1995-12,3.42
MN,1996-01,4.02
MN,1996-02,3.84
MN,1996-03,3.35
MN,1996-04,2.71
MN,1996-05,2.61
MN,1996-06,2.13
MN,1996-07,2.11
MN,1996-08,1.38
MN,1996-09,1.16
MN,1996-10,1.78
MN,1996-11,3.03
MN,1996-12,3.38
MN,1997-01,3.94
MN,1997-02,3.42
MN,1997-03,3.26
MN,1997-04,2.74
MN,1997-05,2.28
MN,1997-06,1.95
MN,1997-07,2.79
MN,1997-08,2.46
MN,1997-09,1.99
MN,1997-10,2.07
MN,1997-11,1.83
MN,1997-12,1.37
MN,1998-01,1.49
MN,1998-02,1.86
MN,1998-03,2.1
MN,1998-04,1.21
MN,1998-05,1.08
MN,1998-06,1.81
MN,1998-07,-0.03
MN,1998-08,-0.33
MN,1998-09,-1.18
MN,1998-10,1.07
MN,1998-11,1.42
MN,1998-12,1.4
MN,1999-01,1.81
MN,1999-02,1.63
MN,1999-03,1.58
MN,1999-04,1.66
MN,1999-05,2.42
MN,1999-06,2.33
MN,1999-07,3.3
MN,1999-08,3.53
MN,1999-09,3.78
MN,1999-10,3.36
MN,1999-11,2.52
MN,1999-12,2.09
MN,2000-01,1.97
MN,2000-02,2.26
MN,2000-03,1.81
MN,2000-04,1.19
MN,2000-05,1.25
MN,2000-06,1.84
MN,2000-07,1.99
MN,2000-08,1.85
MN,2000-09,1.09
MN,2000-10,0.86
MN,2000-11,2.14
MN,2000-12,2.3
MN,2001-01,2.37
MN,2001-02,2.84
MN,2001-03,2.16
MN,2001-04,3.81
MN,2001-05,3.85
